"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.3465,0.0965,0.021,0.0248,0.0251,0.6182,0.1442,0.3644,0.1032,0.0203,0.0767,0.072,0.0776,0.0272,0.0214,0.0215,0.0272,0.0265,0.0229,0.0262,0.0232,0.073,0.0297,0.0242,0.0457,0.0424,0.0201,0.0246,0.028,0.0248,0.018,0.2561,0.0373,0.0196,0.0222,0.0151,0.0121,0.0247,0.034,0.0337,0.0322,0.0452,0.0581,0.0476,0
"TTL_A03",0.0013,1.0997,6e-04,6e-04,7e-04,0.0111,9e-04,9e-04,7e-04,6e-04,0.0011,0.0011,8e-04,6e-04,5e-04,5e-04,6e-04,6e-04,5e-04,5e-04,5e-04,9e-04,7e-04,5e-04,6e-04,8e-04,6e-04,0.001,0.001,6e-04,5e-04,0.0137,9e-04,6e-04,7e-04,4e-04,2e-04,7e-04,7e-04,8e-04,8e-04,0.0011,0.0016,0.001,0
"TTL_B05_06",0.0328,0.0715,1.1422,0.1146,0.1058,0.0341,0.0555,0.0458,0.0716,0.7169,0.1431,0.0587,0.0891,0.1157,0.123,0.0698,0.0569,0.0705,0.0599,0.0592,0.0521,0.0526,0.438,0.0744,0.0683,0.0445,0.1428,0.1346,0.1937,0.0749,0.0661,0.0359,0.0401,0.0348,0.0286,0.0222,0.0207,0.0341,0.0383,0.0454,0.0342,0.0385,0.053,0.0596,0
"TTL_B07_08",0.0012,0.0014,0.0039,1.0248,0.0112,0.0014,0.0022,0.002,0.0031,0.0042,0.0121,0.0037,0.0057,0.044,0.05,0.0174,0.007,0.0147,0.012,0.01,0.0083,0.0066,0.0048,0.0039,0.0187,0.0013,0.0018,0.0016,0.0019,0.0018,0.0011,0.0011,0.0014,0.0012,0.001,6e-04,0.0013,0.0013,0.0011,0.0015,9e-04,0.0014,0.0015,0.0024,0
"TTL_B09",9e-04,0.0019,0.0228,0.01,1.0182,9e-04,0.0014,0.0012,0.002,0.0173,0.0037,0.0015,0.0024,0.0041,0.0047,0.0024,0.0016,0.0022,0.0019,0.0018,0.0016,0.0015,0.0111,0.0021,0.003,0.0011,0.0035,0.0033,0.0047,0.0021,0.0017,9e-04,0.0011,9e-04,8e-04,6e-04,6e-04,9e-04,0.001,0.0012,9e-04,0.001,0.0014,0.0016,0
"TTL_C10T12",0.0538,0.0503,0.0052,0.0068,0.0068,1.102,0.0196,0.0189,0.0143,0.0057,0.0295,0.026,0.0186,0.0078,0.0065,0.0063,0.0086,0.0082,0.0069,0.0072,0.0061,0.01,0.0074,0.0076,0.0078,0.0125,0.0062,0.0107,0.0118,0.0086,0.0057,0.1926,0.0117,0.0067,0.0083,0.0057,0.0031,0.0089,0.0102,0.0141,0.0162,0.0224,0.0269,0.0194,0
"TTL_C13T15",0.0027,0.0071,0.0045,0.0053,0.0053,0.0039,1.2152,0.006,0.0102,0.0044,0.0086,0.0074,0.015,0.0065,0.0055,0.0065,0.0082,0.0079,0.0075,0.0119,0.0078,0.02,0.0056,0.006,0.0077,0.0059,0.0045,0.0046,0.0055,0.0045,0.0053,0.0046,0.0072,0.0041,0.0041,0.0026,0.0017,0.0048,0.0055,0.0076,0.0037,0.0076,0.0102,0.0145,0
"TTL_C16",0.0024,0.0046,0.0042,0.007,0.0054,0.0032,0.0049,1.1876,0.0213,0.0034,0.0055,0.0043,0.0071,0.0099,0.0053,0.0074,0.0071,0.0079,0.0068,0.0095,0.0137,0.1009,0.0066,0.0047,0.0481,0.0048,0.0034,0.0033,0.004,0.0057,0.0031,0.0028,0.0069,0.0032,0.003,0.0019,0.0053,0.0042,0.0042,0.0037,0.0034,0.0039,0.0063,0.0106,0
"TTL_C17_18",0.0053,0.0084,0.0064,0.0096,0.0086,0.0174,0.0227,0.0196,1.3224,0.0066,0.0227,0.034,0.027,0.0244,0.01,0.012,0.0207,0.0203,0.0146,0.0144,0.0112,0.0248,0.01,0.0122,0.0135,0.0202,0.0085,0.0079,0.0094,0.0136,0.0234,0.0122,0.1641,0.0191,0.0281,0.0209,0.0056,0.0304,0.0222,0.0177,0.0208,0.0148,0.0269,0.0256,0
"TTL_C19",0.0344,0.0882,0.055,0.091,0.0704,0.0317,0.0432,0.0397,0.0503,1.1088,0.1124,0.0481,0.074,0.0854,0.0738,0.0486,0.0429,0.0524,0.0435,0.0441,0.0387,0.0432,0.1119,0.0578,0.063,0.0425,0.1862,0.1807,0.2661,0.0757,0.0727,0.0272,0.032,0.0251,0.024,0.0181,0.013,0.03,0.0376,0.039,0.0231,0.0293,0.037,0.049,0
"TTL_C20",0.0488,0.0235,0.0319,0.0623,0.0517,0.0376,0.115,0.0627,0.1197,0.0439,1.3726,0.1795,0.3918,0.0803,0.0508,0.0533,0.0797,0.0875,0.0528,0.0686,0.0505,0.0802,0.0346,0.0487,0.0578,0.0232,0.0241,0.0199,0.0245,0.0208,0.0163,0.0232,0.0453,0.0148,0.0171,0.0101,0.0122,0.0254,0.026,0.019,0.0168,0.0527,0.0286,0.0559,0
"TTL_C21",0.002,0.0012,9e-04,0.0015,0.0013,0.0017,0.0025,0.0015,0.0022,0.0011,0.0072,1.0892,0.0061,0.0016,0.0013,0.0012,0.002,0.0019,0.0014,0.0015,0.0012,0.0019,0.001,0.0013,0.0014,0.001,8e-04,8e-04,0.001,8e-04,7e-04,0.001,0.0013,7e-04,8e-04,6e-04,4e-04,0.0021,9e-04,0.0022,0.0011,0.0417,0.0016,0.0022,0
"TTL_C22",0.0051,0.008,0.0082,0.013,0.0108,0.0118,0.0213,0.0118,0.0235,0.0075,0.0226,0.0239,1.107,0.0167,0.0103,0.0162,0.036,0.0395,0.0266,0.0559,0.0258,0.0337,0.0087,0.0127,0.0313,0.0144,0.0163,0.0062,0.0087,0.01,0.0085,0.0067,0.0109,0.0062,0.006,0.0034,0.0039,0.0075,0.0076,0.0061,0.0042,0.0086,0.0078,0.0156,0
"TTL_C23",0.0035,0.004,0.0074,0.0173,0.0166,0.0073,0.0066,0.0107,0.0063,0.0063,0.0128,0.0174,0.0164,1.1899,0.0192,0.0182,0.0255,0.0245,0.0162,0.0232,0.0167,0.0164,0.0101,0.0124,0.1664,0.0062,0.0053,0.0045,0.0051,0.0066,0.004,0.0059,0.0046,0.0054,0.0041,0.0029,0.0115,0.0063,0.0048,0.007,0.0048,0.0061,0.007,0.0101,0
"TTL_C24",0.0069,0.013,0.0448,0.0396,0.0558,0.0103,0.0174,0.0205,0.0228,0.033,0.0298,0.0189,0.0429,0.0548,1.5633,0.4811,0.1523,0.3881,0.3247,0.2571,0.2135,0.1307,0.0392,0.0498,0.1264,0.0161,0.0193,0.0186,0.0207,0.0194,0.0112,0.0084,0.0143,0.0168,0.0124,0.0065,0.0092,0.0146,0.0118,0.0139,0.0081,0.0115,0.0146,0.0312,0
