"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T"
"TTL_A01_02",1.2149,0.0171,0.0072,0.006,0.0075,0.3364,0.0339,0.162,0.0731,0.0064,0.0099,0.0041,0.0202,0.0073,0.0073,0.0057,0.0061,0.0058,0.0064,0.0075,0.0075,0.0221,0.0037,0.0039,0.0116,0.0094,0.0057,0.0183,0.016,0.0077,8e-04,0.0705,0.0121,0.0029,0.0065,0.0051,0.0055,0.0077,0.0103,0.0059,0.0045,0.0148,0.0052,0.0113,0
"TTL_A03",1e-04,1.5075,0,0,1e-04,1e-04,1e-04,0,0,0,1e-04,0,0,0,0,0,0,0,1e-04,0,0,1e-04,0,0,0,1e-04,0,0,0,0,0,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0
"TTL_B05_06",0.0124,0.0036,1.019,0.0153,0.0241,0.009,0.0078,0.009,0.011,0.5095,0.0231,0.0034,0.0148,0.0153,0.0549,0.0137,0.0068,0.01,0.009,0.0115,0.0095,0.0082,0.0748,0.0067,0.0096,0.0055,0.0162,0.0099,0.0268,0.0058,0.0014,0.0072,0.0058,0.0034,0.0044,0.0026,0.0031,0.0042,0.0041,0.0045,0.0029,0.006,0.0054,0.0076,0
"TTL_B07_08",0.0028,8e-04,0.0025,1.0275,0.0216,0.0031,0.0017,0.0024,0.01,0.002,0.0114,0.0012,0.0037,0.0599,0.0061,0.0023,0.0022,0.0024,0.0019,0.0024,0.0017,0.0026,0.0012,0.0031,0.0195,0.0013,0.0013,0.0014,0.0014,0.0012,4e-04,0.0019,0.0021,7e-04,0.0011,0.001,0.0037,0.0014,0.0012,0.003,6e-04,0.0012,0.0016,0.0016,0
"TTL_B09",6e-04,1e-04,0.001,0.0096,1.0258,5e-04,3e-04,4e-04,0.0028,8e-04,0.0015,2e-04,5e-04,0.0064,4e-04,3e-04,3e-04,3e-04,2e-04,3e-04,2e-04,3e-04,3e-04,4e-04,0.0023,2e-04,2e-04,2e-04,3e-04,2e-04,1e-04,3e-04,5e-04,1e-04,2e-04,2e-04,5e-04,3e-04,2e-04,8e-04,1e-04,2e-04,3e-04,3e-04,0
"TTL_C10T12",0.077,0.0036,0.0051,0.0033,0.0049,1.1523,0.0185,0.0131,0.0103,0.0056,0.008,0.0032,0.0054,0.0037,0.0042,0.0034,0.0041,0.0034,0.004,0.004,0.0051,0.0046,0.0026,0.0018,0.0034,0.0064,0.005,0.0227,0.0202,0.0099,5e-04,0.1383,0.0041,0.0018,0.0053,0.0042,0.0013,0.0052,0.0126,0.0043,0.0063,0.0242,0.0026,0.0074,0
"TTL_C13T15",0.0054,0.0041,0.0058,0.003,0.0035,0.0052,1.2333,0.0111,0.0074,0.0044,0.0058,0.0038,0.0119,0.0064,0.0042,0.0049,0.0045,0.005,0.0055,0.0142,0.0119,0.0138,0.0021,0.0018,0.0067,0.0056,0.0034,0.0047,0.006,0.0022,6e-04,0.0043,0.0042,0.002,0.0017,0.0019,0.0016,0.003,0.0024,0.0032,0.0017,0.0087,0.0042,0.0041,0
"TTL_C16",0.0115,0.0087,0.0095,0.0094,0.0095,0.0088,0.0069,1.2816,0.059,0.0069,0.0098,0.0038,0.0087,0.0113,0.0113,0.0083,0.007,0.0082,0.0085,0.0101,0.0102,0.1003,0.0045,0.005,0.0376,0.0059,0.0041,0.0065,0.0081,0.0035,9e-04,0.0047,0.0107,0.0034,0.0047,0.0036,0.0095,0.0062,0.0035,0.0059,0.0021,0.0045,0.0064,0.0091,0
"TTL_C17_18",0.0197,0.0156,0.0117,0.0219,0.0263,0.0572,0.0425,0.0234,1.3662,0.0136,0.0676,0.0198,0.039,0.033,0.0231,0.0229,0.0274,0.0271,0.0269,0.026,0.0293,0.0261,0.013,0.0152,0.0209,0.0394,0.0157,0.0272,0.0392,0.021,0.0027,0.0211,0.1591,0.016,0.0363,0.0297,0.0096,0.0694,0.0309,0.0312,0.007,0.0161,0.0349,0.0867,0
"TTL_C19",0.019,0.0046,0.0103,0.0185,0.0202,0.0114,0.0097,0.0108,0.0113,1.0263,0.0308,0.0043,0.0215,0.0148,0.0271,0.0101,0.0073,0.0085,0.008,0.0099,0.0077,0.0082,0.0079,0.0077,0.013,0.0068,0.022,0.0167,0.0487,0.0085,0.0019,0.0083,0.0064,0.0043,0.0057,0.0028,0.0034,0.0052,0.0059,0.0051,0.003,0.0065,0.0048,0.0089,0
"TTL_C20",0.0607,0.0104,0.0484,0.0285,0.0312,0.0319,0.0587,0.0452,0.0801,0.0384,1.1762,0.0166,0.2564,0.0486,0.0384,0.0302,0.0526,0.0439,0.0304,0.0452,0.0344,0.0413,0.01,0.0102,0.0301,0.0173,0.0103,0.0149,0.0166,0.008,0.0022,0.0149,0.0378,0.0069,0.0102,0.0084,0.0086,0.0178,0.0117,0.0105,0.0054,0.0276,0.0184,0.0253,0
"TTL_C21",0.0027,0.0014,0.0109,0.005,0.0058,0.0027,0.0126,0.002,0.0025,0.0061,0.0187,1.3236,0.0065,0.0021,0.008,0.0024,0.0021,0.0022,0.0019,0.0025,0.0067,0.002,0.0013,0.0012,0.0016,0.0012,8e-04,0.0013,0.0015,6e-04,2e-04,0.0021,0.0014,5e-04,7e-04,6e-04,5e-04,0.0024,8e-04,0.0016,4e-04,0.0223,8e-04,0.001,0
"TTL_C22",0.0119,0.0087,0.0105,0.017,0.0187,0.0191,0.0241,0.0195,0.0157,0.0099,0.0215,0.0083,1.028,0.0151,0.0144,0.027,0.0282,0.0305,0.0372,0.0767,0.0351,0.0331,0.0064,0.0101,0.0218,0.0151,0.011,0.0103,0.0113,0.0063,0.0025,0.007,0.0153,0.0068,0.0109,0.0063,0.0055,0.0105,0.0071,0.0055,0.0023,0.0099,0.0098,0.0088,0
"TTL_C23",0.0106,0.0049,0.0083,0.023,0.0283,0.0124,0.0076,0.015,0.0066,0.0065,0.0162,0.0114,0.0129,1.1008,0.0221,0.0116,0.0172,0.0194,0.0102,0.0182,0.0085,0.0162,0.0056,0.0076,0.0808,0.0054,0.0055,0.0065,0.0062,0.0043,0.0014,0.0081,0.0056,0.0036,0.005,0.0042,0.0173,0.0062,0.0037,0.0077,0.0023,0.006,0.0052,0.0054,0
"TTL_C24",0.0134,0.0116,0.0234,0.0164,0.0201,0.0131,0.0107,0.0232,0.0121,0.017,0.0223,0.0066,0.0195,0.0351,1.3938,0.2383,0.0455,0.13,0.1087,0.1407,0.1324,0.0812,0.0106,0.0197,0.0457,0.0116,0.023,0.0125,0.0161,0.0059,0.0059,0.0068,0.0083,0.0068,0.0072,0.0047,0.0095,0.0063,0.0044,0.0078,0.003,0.0114,0.0058,0.0082,0
"TTL_C25",0.0241,0.014,0.0664,0.0246,0.0301,0.027,0.0207,0.0415,0.0189,0.0408,0.0266,0.0107,0.0324,0.0259,0.0695,1.1193,0.0375,0.0631,0.116,0.0733,0.0588,0.0426,0.0162,0.0175,0.0594,0.017,0.0121,0.0163,0.0167,0.0076,0.0075,0.0137,0.0139,0.0113,0.0085,0.0074,0.014,0.0106,0.0068,0.0126,0.005,0.0104,0.0103,0.0132,0
"TTL_C26",0.0091,0.0143,0.0082,0.0102,0.0122,0.0099,0.0091,0.0088,0.0089,0.0081,0.0109,0.0068,0.0092,0.0087,0.0114,0.0118,1.1844,0.0454,0.0391,0.0232,0.0196,0.0216,0.01,0.0063,0.0111,0.0107,0.0063,0.0094,0.0137,0.0044,0.0026,0.0055,0.0126,0.0286,0.027,0.0075,0.0041,0.0162,0.0071,0.0098,0.0039,0.0288,0.0051,0.0107,0
"TTL_C27",0.0109,0.0105,0.0171,0.0163,0.0199,0.0116,0.0107,0.0135,0.0129,0.0134,0.0146,0.0065,0.014,0.0138,0.0168,0.017,0.0674,1.1279,0.0477,0.0461,0.0347,0.0281,0.0298,0.0112,0.027,0.0119,0.009,0.0081,0.0134,0.0051,0.0031,0.0065,0.0116,0.0149,0.0227,0.0097,0.0072,0.0098,0.0059,0.0112,0.0037,0.0106,0.0087,0.0151,0
"TTL_C28",0.0263,0.0143,0.0523,0.0401,0.0442,0.0194,0.0168,0.0195,0.0274,0.0406,0.0228,0.0108,0.0197,0.0221,0.0222,0.0181,0.0164,0.0212,1.1015,0.0703,0.0494,0.0221,0.0152,0.0153,0.0334,0.0144,0.0096,0.0101,0.0145,0.0055,0.0479,0.0082,0.0113,0.0054,0.0061,0.0049,0.0084,0.0077,0.0056,0.0117,0.0027,0.007,0.006,0.0104,0
"TTL_C29",0.0052,0.0065,0.0111,0.0108,0.011,0.0057,0.0063,0.0053,0.0051,0.0078,0.0055,0.0043,0.0052,0.0063,0.005,0.0044,0.0064,0.0068,0.0128,1.2656,0.0254,0.0052,0.0037,0.0038,0.005,0.0176,0.0105,0.004,0.0082,0.0029,0.0019,0.0029,0.0033,0.0018,0.0045,0.0019,0.0017,0.003,0.0032,0.0048,8e-04,0.0024,0.0019,0.0033,0
"TTL_C30",0.0012,0.0018,0.0011,0.0017,0.0021,0.0013,0.0014,0.0013,0.0013,0.0014,0.0015,8e-04,0.0127,0.0012,0.0018,0.0015,0.0027,0.0151,0.0037,0.0029,1.1588,0.0102,0.001,8e-04,0.0013,0.0018,0.0055,0.0422,0.054,0.0038,3e-04,6e-04,0.001,9e-04,9e-04,6e-04,4e-04,8e-04,0.0027,0.0023,2e-04,7e-04,6e-04,0.0011,0
"TTL_C31T33",0.0238,0.0577,0.0187,0.0249,0.0255,0.0145,0.0126,0.0227,0.0142,0.0169,0.0118,0.0099,0.0099,0.0114,0.0104,0.0124,0.017,0.0129,0.0179,0.0243,0.011,1.0348,0.0138,0.0106,0.0102,0.0091,0.012,0.021,0.0375,0.0066,0.003,0.0065,0.0155,0.0142,0.0066,0.0047,0.0037,0.008,0.0066,0.0062,0.0026,0.009,0.0068,0.0067,0
"TTL_D",0.0394,0.0138,0.026,0.0805,0.0622,0.0496,0.0451,0.0515,0.0672,0.0237,0.0974,0.0165,0.0571,0.0737,0.0845,0.0418,0.0334,0.0393,0.0347,0.0473,0.0359,0.0331,1.4367,0.0423,0.0269,0.0289,0.0329,0.0212,0.0372,0.0195,0.0035,0.0518,0.0407,0.0191,0.0254,0.0184,0.0199,0.0244,0.0177,0.0297,0.0229,0.0418,0.0532,0.0441,0
"TTL_E",0.0091,0.0065,0.0077,0.0137,0.0233,0.016,0.0158,0.0132,0.0107,0.0085,0.0163,0.0059,0.024,0.0189,0.0289,0.0153,0.0155,0.014,0.015,0.0143,0.0153,0.0133,0.0083,1.194,0.0111,0.0152,0.0118,0.0104,0.014,0.0082,0.0014,0.0196,0.0143,0.0061,0.0134,0.018,0.0762,0.0166,0.0111,0.011,0.0053,0.0134,0.0122,0.0154,0
"TTL_F",0.0262,0.0132,0.0167,0.0231,0.0279,0.0232,0.0205,0.0317,0.0175,0.0179,0.0239,0.0103,0.0195,0.0214,0.0174,0.0176,0.0201,0.0184,0.0178,0.0175,0.0147,0.0197,0.0175,0.0469,1.091,0.0198,0.0233,0.0385,0.0254,0.0312,0.0042,0.0351,0.0194,0.0166,0.0269,0.0262,0.1498,0.0187,0.0134,0.0429,0.0159,0.0227,0.0326,0.0258,0
"TTL_G",0.1517,0.3337,0.0859,0.0985,0.1204,0.2098,0.2802,0.1684,0.1713,0.1143,0.1695,0.2055,0.1692,0.1247,0.1373,0.1101,0.1534,0.1314,0.1402,0.2003,0.1314,0.131,0.0673,0.0501,0.1068,1.0921,0.0729,0.0776,0.1087,0.046,0.0201,0.1084,0.0972,0.0424,0.0727,0.0436,0.0317,0.0734,0.0502,0.0481,0.0198,0.077,0.0484,0.0729,0
"TTL_H49",0.0217,0.0399,0.0182,0.0683,0.0758,0.0382,0.0303,0.0363,0.0486,0.0431,0.0494,0.0176,0.0373,0.0436,0.0401,0.0258,0.0226,0.0262,0.0267,0.0303,0.0244,0.0237,0.0131,0.0266,0.0258,0.0189,1.0217,0.0179,0.031,0.0507,0.0075,0.0153,0.0237,0.009,0.01,0.009,0.0089,0.0131,0.0118,0.0119,0.0037,0.0107,0.0092,0.0135,0
"TTL_H50",5e-04,8e-04,0.001,0.0011,0.0014,9e-04,0.001,8e-04,0.001,0.0015,0.0011,4e-04,0.001,9e-04,0.0011,7e-04,7e-04,7e-04,8e-04,9e-04,0.001,7e-04,5e-04,4e-04,5e-04,5e-04,4e-04,1.0546,0.0012,0.0016,1e-04,4e-04,7e-04,2e-04,4e-04,3e-04,2e-04,5e-04,0.0056,3e-04,1e-04,3e-04,3e-04,4e-04,0
"TTL_H51",0.0042,0.0068,0.0034,0.0052,0.0069,0.0065,0.0067,0.0058,0.0056,0.0082,0.0072,0.0044,0.0062,0.006,0.0064,0.0061,0.0068,0.006,0.0069,0.007,0.0072,0.0057,0.0039,0.003,0.005,0.0054,0.005,0.0062,1.0905,0.0593,0.0011,0.0036,0.0053,0.0038,0.0044,0.0055,0.0019,0.0059,0.0426,0.0037,0.0014,0.0031,0.0036,0.0049,0
